file_name,raw_text,label,audio_file
0019_000485,I blinked my eyes hard.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000485.wav
0018_001360,Why it is just like the round egg which sounds thin.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Sad/0018_001360.wav
0017_001580,Toast from the bread fruit tree.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Surprise/0017_001580.wav
0011_000970,"Chew leaves quickly, said rabbit.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Happy/0011_000970.wav
0011_001477,But I saw you walking.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001477.wav
0019_000833,I smell the breath of an English.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Happy/0019_000833.wav
0012_001560,"Kitty, can you play chess?",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001560.wav
0015_000967,Chapter eleven on the doorstep.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000967.wav
0014_001568,"I said you looked like an egg, sir.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001568.wav
0020_000705,Clear than clear water!,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_000705.wav
0011_000634,"Chapter eighteen, the return journey.",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Angry/0011_000634.wav
0015_000296,You woke me up!,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000296.wav
0016_000161,That's a full grown colt.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Neutral/0016_000161.wav
0014_001228,And vowed he'd change the pigtail's place.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Sad/0014_001228.wav
0015_000246,We can not do it sir.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000246.wav
0013_000532,Age forty five if a day a lie.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000532.wav
0014_001038,Paul's teeth ached because of lemon.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_001038.wav
0018_000697,What are you waiting for? man.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000697.wav
0011_000985,"The straw, charcoal and the pea.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Happy/0011_000985.wav
0016_000230,Your own wife is not at home.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Neutral/0016_000230.wav
0013_001504,Here am i whom you seek.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Surprise/0013_001504.wav
0015_001059,On the twenty second of last march.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Sad/0015_001059.wav
0020_000246,We can not do it sir.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Neutral/0020_000246.wav
0015_001651,The ladybug told them proudly.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001651.wav
0013_000340,So Tom saw night as it were broad daylight.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Neutral/0013_000340.wav
0018_000467,They were children of mine.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000467.wav
0016_000395,The nastiest things they saw were the cobwebs.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Angry/0016_000395.wav
0017_000363,I have bunburyed all over goat on two separate occasions.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Angry/0017_000363.wav
0017_000076,The hag looked in the stove.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Neutral/0017_000076.wav
0018_000881,"First, issue a reward.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Happy/0018_000881.wav
0015_001060,A nauseous draught.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Sad/0015_001060.wav
0017_001304,She laughed.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Sad/0017_001304.wav
0012_000805,He was killed by an arrow.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000805.wav
0011_000328,It would be a hard choice.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Neutral/0011_000328.wav
0019_000558,"However, somebody killed something.",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000558.wav
0017_001632,"Will call her Lily, for short.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Surprise/0017_001632.wav
0018_001060,A nauseous draught.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Sad/0018_001060.wav
0020_001195,Reed by the living pool!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Sad/0020_001195.wav
0011_000007,I'm as bad as I can be.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Neutral/0011_000007.wav
0012_000568,I'll send for Tom to my boudoir.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000568.wav
0015_000136,She has eaten the tapioca all-of it.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000136.wav
0020_000202,that sounds good.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Neutral/0020_000202.wav
0015_001638,Today isn't any other day.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001638.wav
0020_001481,And I never had a whooping cough why.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Surprise/0020_001481.wav
0020_000293,He is old fashioned but he is the best of men.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Neutral/0020_000293.wav
0012_001653,I have a soothsayer.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001653.wav
0019_001071,As rich-as Peter's son in law!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Sad/0019_001071.wav
0014_000727,Monster made a deep bow.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_000727.wav
0014_001315,I've just shot a stag.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Sad/0014_001315.wav
0012_000363,I have bunburyed all over goat on two separate occasions.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000363.wav
0019_000835,I blinked my eyes hard.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Happy/0019_000835.wav
0011_000459,If they mother knew it.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Angry/0011_000459.wav
0019_000944,Off for the prison ship.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Happy/0019_000944.wav
0015_000069,"Not much use is it, sam?",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000069.wav
0015_000489,Cuckoos is downheaded and crying.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Angry/0015_000489.wav
0013_000339,"And be with you,Tom!",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Neutral/0013_000339.wav
0015_000225,Her existence makes him pleasant.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000225.wav
0011_000475,To catch that bulrush root with my paw!,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Angry/0011_000475.wav
0013_001346,You woke me up!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Sad/0013_001346.wav
0019_000056,Your midget wife never can sing a song.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Neutral/0019_000056.wav
0014_000964,Slam the doors and wedge them!,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_000964.wav
0019_001713,Give me a fine fat goose.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001713.wav
0019_000345,A whirring noise was heard.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Neutral/0019_000345.wav
0012_001171,Finn and the fairy shoemaker.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Sad/0012_001171.wav
0020_001443,Story twenty nine a boy and a monkey.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Surprise/0020_001443.wav
0017_000746,They'd never know I'd regular ran away.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Happy/0017_000746.wav
0013_000402,"From August eighteenth, or their divorce.",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000402.wav
0020_001280,Your own wife is not at home.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Sad/0020_001280.wav
0017_000138,But one requires the explorer to furnish proofs.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Neutral/0017_000138.wav
0015_000942,Give me your hand or I will cry harder than before.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000942.wav
0016_000340,So Tom saw night as it were broad daylight.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Neutral/0016_000340.wav
0014_001645,Do you think it's a woozle?,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001645.wav
0013_000055,A deafening chirruping rent the air.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Neutral/0013_000055.wav
0012_001472,"How are you, dear child?",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001472.wav
0019_000641,The end of february fourteenth.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000641.wav
0013_001078,"She had said, so that one could keep up a conversation!",3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Sad/0013_001078.wav
0013_000148,"And on the top of them, came Winnie, the cute bear.",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Neutral/0013_000148.wav
0018_000447,Confess that you opened the thirteenth door.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000447.wav
0011_001701,I'm sure your friends can wait!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001701.wav
0013_000207,"What am I, I'm a racer, son of god.",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Neutral/0013_000207.wav
0016_000472,Am I an absolute pauper?,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Angry/0016_000472.wav
0013_000509,Such tunes are joy to a dancing fay.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000509.wav
0018_000666,A thief in the night.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000666.wav
0014_000728,"She had said, so that one could keep up a conversation!",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_000728.wav
0016_001554,He dreamt them all night.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Surprise/0016_001554.wav
0015_000201,"A lady, is on Alice's lap!",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000201.wav
0016_001320,"Chew leaves quickly, said rabbit.",3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001320.wav
0011_000454,Here i am whom you seek.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Angry/0011_000454.wav
0014_000286,"One two three, where is your breakfast.",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Neutral/0014_000286.wav
0019_000358,That was his chief thought.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000358.wav
0013_000526,"She smiled calmly, mother knows that is the best smile.",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000526.wav
0014_001004,How do you like you dirty bird!,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_001004.wav
0011_001302,I am run off my feet.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Sad/0011_001302.wav
0019_001639,This is the way that snakes always talk.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001639.wav
0012_000687,But mom I'm not certain about.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000687.wav
0013_000394,Take courage all isn't lost yet.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000394.wav
0015_001275,Her existence makes him pleasant.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Sad/0015_001275.wav
0015_000834,Rare rabbit had a little apron.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000834.wav
0013_001110,That I am a born nurse.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Sad/0013_001110.wav
0016_000214,"But what about this thing, sticky!",0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Neutral/0016_000214.wav
0013_000359,On the twenty second of last march.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000359.wav
0014_001634,"Hurry up, hurry up!",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001634.wav
0015_001425,She is now choosing skirt to wear.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001425.wav
0017_001620,Her paw went into your eye?,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Surprise/0017_001620.wav
0017_001639,This is the way that snakes always talk.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Surprise/0017_001639.wav
0015_000252,I am run off my feet.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000252.wav
0020_000562,No thank you.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Angry/0020_000562.wav
0015_001563,How they went to the mountains to eat nuts.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001563.wav
0011_001148,Said the witch.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Sad/0011_001148.wav
0012_000806,I guess it's a choice feast.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000806.wav
0019_000766,Shall we let barbara in?,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Happy/0019_000766.wav
0011_000170,But if you hadn't done them.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Neutral/0011_000170.wav
0019_001507,Tom and Michael woke up next morning.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001507.wav
0013_000718,Then sadly it is much farther.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Happy/0013_000718.wav
0020_001265,He likes dragons very much.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Sad/0020_001265.wav
0012_001658,"Mum shuts one's mouth up, doesn't it.",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001658.wav
0013_000655,The fisherman and his wife see George every day.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000655.wav
0011_001573,He searched through the box.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001573.wav
0015_001517,They were children of mine.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001517.wav
0015_001057,I'm as bad as I can be.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Sad/0015_001057.wav
0015_000991,The end of february fourteenth.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000991.wav
0016_000657,I owe them five hundred dollars.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Angry/0016_000657.wav
0018_001236,She jump at the tail and bite it savagely.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Sad/0018_001236.wav
0016_001490,And they did push so!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Surprise/0016_001490.wav
0016_000753,He was still in the forest!,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Happy/0016_000753.wav
0011_000771,She was born on april nineteen forty three.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Happy/0011_000771.wav
0011_001564,His large mouth curled into a sneer.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001564.wav
0019_001103,He was still in the forest!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Sad/0019_001103.wav
0018_000905,Fear neither root nor sprout!,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Happy/0018_000905.wav
0019_000878,And vowed he'd change the pigtail's place.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Happy/0019_000878.wav
0020_000315,It's to say how do you do with Tom's answer.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Neutral/0020_000315.wav
0016_001181,It must come sometimes to jam a day.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001181.wav
0017_000675,She has no place for hot pepper .,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Angry/0017_000675.wav
0020_001730,She keeps saying I'm hers.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Surprise/0020_001730.wav
0012_001057,I'm as bad as I can be.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Sad/0012_001057.wav
0012_000455,He was killed by an arrow.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Angry/0012_000455.wav
0012_000777,But I saw you walking.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Happy/0012_000777.wav
0013_000397,please excuse me.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000397.wav
0016_001656,I must have two to fetch and carry.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Surprise/0016_001656.wav
0015_000868,"I said you looked like an egg, sir.",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000868.wav
0020_000748,"You are not a runaway,who are you?",2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_000748.wav
0019_000611,After a while he perceived both giants.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000611.wav
0011_001180,And would spoil my joke.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Sad/0011_001180.wav
0019_001175,To catch that bulrush root with my paw!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Sad/0019_001175.wav
0013_001749,What do you think of this question?,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Surprise/0013_001749.wav
0020_001469,"Not much use is it, Sam?",4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Surprise/0020_001469.wav
0016_001050,Do you have anything in mind?,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Happy/0016_001050.wav
0014_001196,"He said to Jack, the chatterer.",3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Sad/0014_001196.wav
0018_001175,To catch that bulrush root with my paw!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Sad/0018_001175.wav
0012_001205,This speech roused dame ilse to anger.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Sad/0012_001205.wav
0019_001483,Be off now as quick as you may!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001483.wav
0011_001710,Why it is just like the round egg which sounds thin.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001710.wav
0019_001484,By hook or by crook.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Surprise/0019_001484.wav
0012_001392,Why should I purchase my own?,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Sad/0012_001392.wav
0017_000534,"We have been fine, haven't we?",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Angry/0017_000534.wav
0016_001258,"However, somebody killed something.",3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001258.wav
0014_001564,His large mouth curled into a sneer.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Surprise/0014_001564.wav
0016_000448,Said the witch.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Angry/0016_000448.wav
0015_000435,Suppose I take grandmother a fresh vegetable.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Angry/0015_000435.wav
0015_000127,Cos I know I had some honey.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Neutral/0015_000127.wav
0015_001282,"Will call her Lili, for short.",3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Sad/0015_001282.wav
0019_000412,"Tom, went on eeyore gloomily.",1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000412.wav
0017_001724,And she caught at the brooch.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Surprise/0017_001724.wav
0013_000033,This used to be Jerry's occupation.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Neutral/0013_000033.wav
0013_001690,There goes the shawl again!,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Surprise/0013_001690.wav
0020_000928,It says no way! shouted Daisy.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Happy/0020_000928.wav
0019_000685,But things haven't change yet.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0019/Angry/0019_000685.wav
0020_001367,At length they came to a sharp bend.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0020/Sad/0020_001367.wav
0013_000414,And we are so thirsty!,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000414.wav
0011_001076,Let's make the noise a snake.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Sad/0011_001076.wav
0018_001161,We nightly dance our heyday guise.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Sad/0018_001161.wav
0012_001719,How could I dig burrows with short toe nails?,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001719.wav
0015_000887,An hour out of Guildford town.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Happy/0015_000887.wav
0018_000313,Give me a fine fat goose.,0,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Neutral/0018_000313.wav
0017_001239,When such wanderers meet.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Sad/0017_001239.wav
0018_001496,I don't painted tiger.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Surprise/0018_001496.wav
0016_001255,Fear neither root nor sprout!,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001255.wav
0012_001640,Both side were softly curved.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0012/Surprise/0012_001640.wav
0018_000368,Then sadly it is much farther.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Angry/0018_000368.wav
0018_001738,Paul's teeth ached because of lemon.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0018/Surprise/0018_001738.wav
0013_000628,I know you .,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0013/Angry/0013_000628.wav
0016_001160,Act drop second act scene.,3,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0016/Sad/0016_001160.wav
0011_001408,That was his chief thought.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0011/Surprise/0011_001408.wav
0015_001451,Said the American to Chinese.,4,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0015/Surprise/0015_001451.wav
0014_000763,Asteroid three hundred and twenty five.,2,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0014/Happy/0014_000763.wav
0017_000521,I say neither yea nor nay.,1,/home/nhut-minh-nguyen/Documents/EmoData/Emotion_Speech_Dataset/0017/Angry/0017_000521.wav
